commit,test,hash
1b9e394,cookbook-axes-bar-error-diff,ce66d1ee48a1342231aff6fc49dd787c 
1b9e394,cookbook-axes-bar-dodge-color,04b06e01d2cc323efb538df464f9f786 
1b9e394,cookbook-axes-bar-dodge-color-error,e1939ef767a5e8093359d401d4618b73 
1b9e394,cookbook-axes-bar-dodge-color-err4,26a9e7cb5f104c0747a0402910f07daf 
1b9e394,cookbook-axes-scatter-basic,ae2760946e11967f4f0097e15ce951c1 
1b9e394,cookbook-axes-scatter-hline,e1cb46c1bfed6ce6bbe8809b1e759381 
1b9e394,cookbook-axes-scatter-hline-vline,08458ed513c940c40fc5e4fae626e1d8 
1b9e394,cookbook-axes-scatter-facet,6cfece73ddb2a194a7209194a39fff1f 
1b9e394,cookbook-axes-scatter-facet-hline,297a6b8c4f33679c49c8f5c5e39866db 
1b9e394,cookbook-axes-scatter-facet-hline-vline,95cb637575d93a60af4ff88a76cd22aa 
1b9e394,scatterplots-hollow,922bf13e78a757e2cc3bec5f51652f8e 
1b9e394,scatterplots-smooth-lm,2655f224168091753ee63b16220a252f 
1b9e394,scatterplots-smooth-lm-se-false,04a3d1e55e7bfa274f3abc4feece98cd 
1b9e394,scatterplots-loess,c31f48af040fd077c4c274ba8fe985ea 
1b9e394,scatterplots-color,3629e1d2a6db813d82237030579e971a 
1b9e394,scatterplots-scale-color-hue,32c00da01dff77c0ae1e8893db451b4b 
1b9e394,scatterplots-full-range,48cb4f4e0f43db6c6da7867f3c6217ab 
1b9e394,scatterplots-shape,704d172a6c0a6bce5916a721cd7f2b8c 
1b9e394,scatterplots-shape-manual,03aaa3e24071e953712f59c33ceaf897 
1b9e394,scatterplots-overlap,efc98c3e828851151fe8a8782b6a1a26 
1b9e394,scatterplots-jitter,97d5459f76f939e4712ad3f9d1d6cc50 
1b9e394,scatterplots-geom_jitter,749c0bf6936d232ed8ac9b3de505abe2 
1b9e394,cookbook-axes-single-abline,2492b127838a58174e9d4e3d4c548da1 
1b9e394,cookbook-axes-multiple-abline,1955a7ab19815677f3a77ec3fe32b9ed 
1b9e394,area-simple,e4e29a634c1d4f560b1718354f6df326 
1b9e394,area-area-fillcolor,6de9319f1b962e374ec22a7652324d46 
1b9e394,area-traces_order,25265ac768ca19ab010bbbda1383bf49 
1b9e394,bar-dodge,bf34a3828de31be118248bb3daf3b4ae 
1b9e394,bar-stack,1586d20cc377a32f761bad019abd012b 
1b9e394,bar-identity,0252ea8586c2fe8b78cc71e727ace667 
1b9e394,bar-dates,3dd0c0189e1ebea6ff3f01e385c8673c 
1b9e394,bar-nocolor,8768e3b00cc6906414bd9cfc30feb423 
1b9e394,bar-color,a3b5dc25d870680531f07befb283f6dd 
1b9e394,bar-black-outline,727b33ca6544bbb3e9c3c0558f91fa04 
1b9e394,bar-aes-fill-guides-color-none,727b33ca6544bbb3e9c3c0558f91fa04 
1b9e394,bar-aes-colour-guides-fill-FALSE,ecc0ba865f51fb3a54d9546bfc305d2b 
1b9e394,bar-position-stack,a31ae9f474db63d29f99f469fd02b992 
1b9e394,bar-position-fill,55bb3b10c5b7a7446bfc4ede4d948f22 
1b9e394,bar-category-names,671ae8d1198cd2c34c311febbb687a6a 
1b9e394,bar-coord-flip,8b556dba8b5db9b9a43d1d09e08a2a96 
1b9e394,boxplot,fd8078c09d3180047acb0dfbe15fbb81 
1b9e394,boxplot-datetime,452b75d56813aa70800a0486e0654d35 
1b9e394,boxplot-legends_for_fill,029221ef71edf0fde714172478b31ee9 
1b9e394,boxplot-fillcolor,82156ea0c9131759b459cf6ca8f70f43 
1b9e394,col,8a50c239513ba5230832604c05348817 
1b9e394,contour,15b37868828e25e4934c167100771afc 
1b9e394,date-strings,5d0be0d3a2b6003a828ab441d4e2f330 
1b9e394,date-class-Date,56fa20345e375dcf011fecb7cb1bdab7 
1b9e394,date-irregular-time-series,eea146014054a386f53a9e6fd7509803 
1b9e394,density2d,a6d09481b1ccc1563aeb556fb6663b1b 
1b9e394,density2dfill,ffe5c64b191d952aaaff61424a1ddb1a 
1b9e394,density-simple,1dccae0fbecbfa9a91c68cb46b4e62b1 
1b9e394,density-fill,2003303b9c5b86e4f5caf6201e590c48 
1b9e394,density-color,20092da8d9d5a469d05b402483b7b0a1 
1b9e394,density-histogram,0c3947fcba19174586dd87afced28428 
1b9e394,density-traces_order,b9343a62e458901c06ab1eb9d6252932 
1b9e394,errorbar-horizontal,e1a2f7222adb703de5b55bd67ace1ce4 
1b9e394,errorbar,c46f6fe5e76362b7e9039f6bdf424c4b 
1b9e394,errorbar-unique-groups,24d628cce7f6ff627a0e7f0599cdad86 
1b9e394,barley,0250b2abe6f877929982d5c636c560aa 
1b9e394,3-panels,9550eb0372b8982312e1089a658229c7 
1b9e394,facet_wrap_free,f422919fb1db4e70f7138647bb5f9e39 
1b9e394,facet_wrap_free_y,757d089407bdb156adcf296b3c10df42 
1b9e394,facet_wrap_free_x,fc1243b99f2dc9045fbd2fab49d16184 
1b9e394,facet_grid_free,22a17496b68761be54926bcbd1dcf0ad 
1b9e394,facet_grid_free_y,39199e95c7f6746ecb9cff9227e42b3b 
1b9e394,facet_grid_free_x,6537003c0dd2f60b0c9115bf7a60ca9f 
1b9e394,facet_wrap_free_mult,9dc8f44fd157bd9979f02e5be1f94af8 
1b9e394,facet_wrap,65fdf4474a515cc0f937521ab413ad68 
1b9e394,facet_wrap-labeller,cf48bd1303e00ff64d5a64613a4d2bb8 
1b9e394,facet_grid-labeller,1bfc43db5dbd0ba142f4d69b497496dd 
1b9e394,facet_wrap-free_y,6458d2204525f7beceb3ac90ef15c796 
1b9e394,heatmap,18ac183ebc896953684e639ccc8274b1 
1b9e394,heatmap-midpoint,8d38f1605bd81eeaa29cb6bf27cac7ab 
1b9e394,heatmap-discrete,3c34d829129b353918cb92d5119cd8a1 
1b9e394,hex-basic,45369d05a884ee6598b8ab5e16ee4751 
1b9e394,hex-bins,e4b556d8e7d0dd63b364ded350e6405d 
1b9e394,hex-binwidth,a7e5a26ab17fdca2998b362f78fbd07d 
1b9e394,histogram-counts,422876314843c8112a7b5df80d9318c8 
1b9e394,histogram-density,6c9162332e7d7d63447b093320aeab2e 
1b9e394,histogram-fill,6b7ccffe06a606be1fc4cff6de86a778 
1b9e394,histogram-fixed-fill-color,324775b6a9e52819dd8a3afa2f61308d 
1b9e394,histogram-density-binwidth,04ca7bea9d352a69ee47962fb262642a 
1b9e394,histogram-fill-factor,a77250bfa5ed4c3b6efdb2dd82b806a0 
1b9e394,histogram-fill-factor-identity,903bf0c850572a02243cd17456a2540f 
1b9e394,histogram-fill-factor-dodge,2d08f073cbbf81441967c5cf22baac84 
1b9e394,histogram-fill-factor-facets,5bfdd1fe65516ce2006b281c12b9df3b 
1b9e394,histogram-vline,28bb36968840ca1228e309e8e0cbf154 
1b9e394,histogram-dates,ddf1d7cd2a988a7f5f79bc94d494c34a 
1b9e394,histogram-POSIXt-bins,dc5a97086d8dcff10c22faa965ba1bc2 
1b9e394,histogram-Date-bins,243b4597fb7bb527243ba2571802c7d7 
1b9e394,hline,8574b397146d90383a53ac69c667d3ea 
1b9e394,hline-multiple,bbd540bb2d64f4c84ced78564c2e3310 
1b9e394,hline-factor,648e9be3169c8b062f6c3bc95f4a806e 
1b9e394,jitter-basic,7e32481e7294a976273c39a79290c7b2 
1b9e394,labels-ggtitle,4abc1902a313efa4969c675bb56f2c58 
1b9e394,labels-ylab,764a63e4b4835ce4375c3cea607f1e48 
1b9e394,labels-angles,1d9232e3350e69ea517557eda744cf35 
1b9e394,scatter_legend,9a4aa762c91de62572db29b0f17f0796 
1b9e394,legend-hide,0d74409f6ebf5c8d0fc61dd3ca5e1e7a 
1b9e394,legend-very-long-legend-items,711916e9db2abb870d374f8d3a2d6f58 
1b9e394,legend-one-entry,0831a4e2302581a3194ad14deab13bb5 
1b9e394,legend-hide-legend,b48364614ede984fc4a3fbc73d4e02dc 
1b9e394,legend-many legend items,809b1dff04efb25332f706e3d9ed7421 
1b9e394,linetype-types,42b624be1e741b6b6f8c2c7398e83506 
1b9e394,linetype-colors,fb326ab0e927ff17287e06a40b742a54 
1b9e394,map-facet,3ec5ca9c48ceea0895ef9c581a81a253 
1b9e394,path-lines-diff-from-paths,5fdc52a846c660c036707af065b7e507 
1b9e394,path-colors,2fc876ff0a4d1a7149f48a8d421b464b 
1b9e394,path-colors2,07ca7b2b24ed1d2432801bf0a6d77b83 
1b9e394,path-colored-groups-stay-together,184bffff8669422c76d52b74a62fb988 
1b9e394,path-line-symbols,55fe766c5aaf7871fb2079135fb5d271 
1b9e394,point-size-alpha,7936e3c73341500084461649e757f0cc 
1b9e394,open-shapes,2f391e87a74f4ddfdad2ec5a1819ef44 
1b9e394,all-shapes,3b9cc79c1367476625817521b796038a 
1b9e394,point-size-alpha2,90bfefa7a9075cc19cccd3425144ffc6 
1b9e394,polygon-black,3cabf2d5b16e6d024891b6fdc6641ca4 
1b9e394,polygon-aes-color,1c9b3b5a0ef605102b5e0ec257b13231 
1b9e394,polygon-aes-fill,e30ef367204689cda30f1f9cf008d48a 
1b9e394,polygon-color-aes-fill,c053ef747b00d401021a5438bf138fbb 
1b9e394,polygon-color-fill-aes-linetype,0d71c06c8e1e26bb01da6bfa6f1fc55a 
1b9e394,polygon-color-fill-aes-size,e71fd8573b4af3cfa52dd85e6263da5e 
1b9e394,polygons-canada-borders,5adff9e9d378711fca70f74c77bd1973 
1b9e394,polygon-star-group,51fc63a31f1e6b7a2fcb482759259ee4 
1b9e394,polygon-star-group-color,270dd873cd4e573dbfb28c12ca975ce6 
1b9e394,polygon-star-fill-color,46da1670ba6b8d4ae2cda42edfb9bbba 
1b9e394,rect-black,fff4f95258a280be576d9f92dc14f81e 
1b9e394,rect-black4,8fdf33a31450e6c07575c2b92bf09ccf 
1b9e394,rect-color,da22ee63ea4ec0177e83aaf7d10676a3 
1b9e394,rect-fill,497b17e8dd00a12ae646ab64bad50e9b 
1b9e394,rect-fill-color,9fdb78d1811c6c9cf0c92b9272298ff5 
1b9e394,rect-fill-hex-alpha,ad2e04d52fc0f1031ae693a8fe7e6bfd 
1b9e394,ribbon-alpha,5191146e5d45b566352e72a4d33efdf4 
1b9e394,ribbon-group,392ef11b9992886da6fe7dc38d13d104 
1b9e394,ribbon-colour,d60e921bd5b50f5b2d46fdfb24750f87 
1b9e394,ribbon-fill,de865ef7b84355c88e2a38058c585bc0 
1b9e394,segment,92f43b3e0f19461ec8bbb19f438d87c5 
1b9e394,segment-multiple-non-numeric,92d5f62820bc8f128f2751a829627346 
1b9e394,size-is-a-vector,074bf8f4fb44679bccfebe46b2d06bf0 
1b9e394,size-global-scaling,74b96ff0cf20871c1d075af4ff234e36 
1b9e394,smooth-basic,5910556003ff15b2d7fb9f8db6e427ad 
1b9e394,smooth-se-false,93de259cb00dd982c4ef274d280c73db 
1b9e394,smooth-group,5073962d2d5681f0cd6d938979ba8b3d 
1b9e394,smooth-colour,1bd9f701e0d4708bd058a84f1176383b 
1b9e394,smooth-fill2,c8f3a4f86030be7eebc4453972cc36ca 
1b9e394,smooth-facet,592295347fabcb0bc4f1c73001cb27e0 
1b9e394,step-gg.hv,ef0e16c8edd4990d4c28323ce5944b95 
1b9e394,step-gg.vh,5a2efc1e594448df82a1f76385533c0b 
1b9e394,step-gg.hvh,fbc0f35cf3138885e103cd2bbfe38178 
1b9e394,step-gg.vhv,2e16085f56f5e9a5eefe3ad379ac1942 
1b9e394,text,31fb73865f99d98f9af05b4fd7fa6dd5 
1b9e394,text-colour,8751967209201559d5e49586b09df59e 
1b9e394,theme-background,85df70c87dbb0ae030a191fd9e716e71 
1b9e394,theme-ticks-and-grids,03abf5c35044a0267a260c24c988cf5e 
1b9e394,theme-ticks-default,e9af39c10fad198bc1d899eb199a2ac7 
1b9e394,theme-zeroline-default,e9af39c10fad198bc1d899eb199a2ac7 
1b9e394,theme-marker-default,74b96ff0cf20871c1d075af4ff234e36 
1b9e394,theme-panel-border-1,e9af39c10fad198bc1d899eb199a2ac7 
1b9e394,theme-panel-border-2,5e820a74a359b3212aa6f8e025e0593a 
1b9e394,ticks-boxes,73fe70baf076e8ff99fab5264bff284d 
1b9e394,ticks-boxes-facet-grid,dc5df681ec1cb03008106d2600279625 
1b9e394,ticks-boxes-scales-free,3c4196b735b27bd009751f313f1069ae 
1b9e394,ticks-boxes-space-free,3c4196b735b27bd009751f313f1069ae 
1b9e394,ticks-flip,69d83e11494999b1639296712210f72a 
1b9e394,ticks-flip-grid,95adb83dda4f49de491d0c6f839cf704 
1b9e394,ticks-flip-grid-free,96524feda892c9c5908608d29b7e469b 
1b9e394,ticks-limits-hide,08561c6e73cac88be33a92109269ab12 
1b9e394,ticks-limits-gap,f7ab2810eb690e42b92e687b587a0775 
1b9e394,ticks-breaks-nochange,7a62f006683f91241f5f04c9d7ac0ec8 
1b9e394,ticks-breaks-more,7a62f006683f91241f5f04c9d7ac0ec8 
1b9e394,ticks-breaks-less,c155def2697e7ad54b5432aaa66b00d2 
1b9e394,ticks-scale-labels,c1fe139b56c48643d42a4a0ce7ca472f 
1b9e394,ticks-hide-ticks-lines-labels,199a3b1fb0fc3b5096c31139070b7c5c 
1b9e394,ticks-hide-ticks-labels,9e561ab3694153138af19da085b02219 
1b9e394,ticks-ycontinuous-ranges,d724d28235f033e1997c72e2f43db625 
1b9e394,ticks-ylim-ranges,d724d28235f033e1997c72e2f43db625 
1b9e394,ticks-yreverse-ranges,f79a1f763fc739d168d3d102da6ca69a 
1b9e394,ticks-yreverse-limits-ranges,f353f483a43ee8bcf15aa8148688c1e7 
1b9e394,ticks-ylim-reversed-ranges,cf213539b12c1f179685f57a8028b8e7 
1b9e394,ticks-evenly-spaced-ticks,bc54a1b33be3019c6a5d22d0d695d9a8 
1b9e394,ticks-uneven,199a3b1fb0fc3b5096c31139070b7c5c 
1b9e394,tooltip-datetime,8711518325946d50cc5c96f0040129b5 
1b9e394,tooltip-date,c53b2eb40b7082915235175753cd9c65 
1b9e394,heatmap-discrete-tooltip,cca519cbf8945d855bd611ec73185a39 
1b9e394,group-lines-hovertext,9d948723dd07a8381d72afc54d51c72e 
1b9e394,hovertext-display,9d948723dd07a8381d72afc54d51c72e 
1b9e394,violin,616e00b808846c3ee691b8bc5cd133a0 
1b9e394,violin-aes,911f13e746bd7769a6763a965ac3bc5f 
1b9e394,vline,8d4e4b524f76c5a8d265a06077dd298a 
1b9e394,vline-multiple,c3080c7e856746a19cdb8f969811226d 
1b9e394,ylim-one-trace,1112840eaa852b234ab2a343a4a09962 
1b9e394,error-simple,77a9f7b50aa09dc3ef25f2dcea60143e 
1b9e394,error-simple-line,0f4a57a88ad5c946b187d8b2f38a2180 
1b9e394,error-simple-line-point,3e9c32e592fd989aa8fa84aa60cab3d9 
1b9e394,error-simple-line-point-crazy,aa6289acc4ecdc6efb5a436e85eba293 
1b9e394,error-rect-alpha,f8614ca65d23d230a39bb337b36d4c2a 
1b9e394,plotly-colorbar,5296f6e67e27becd9fda051dc6851564 
1b9e394,plotly-colorbar-expand,799fec2874993f653de203e8c60ea1f7 
1b9e394,plotly-colorbar-restrict,fb79a9ef732d854b6cc1ea0f7d066d1a 
1b9e394,plotly-colorbar-z-expand,2f9edee8cf7ad0535407044ff870f86d 
1b9e394,plotly-colorbar-z-restrict,778da25b89a92a390290eb9d5e8e2669 
1b9e394,plotly-color-scatterplot-color-factor,5495c004e0f8285578c8bdeda81099ec 
1b9e394,plotly-color-scatterplot-color-factor-custom,291b5e28db646315afdba8c7771baa54 
1b9e394,plotly-color-scatterplot-color-factor-custom2,c5b3d948fa80ee2dd5e4d0508d800d5a 
1b9e394,plotly-color-bar-color-factor-custom,ab6c71f5e65bd4f995759c3feb045f12 
1b9e394,plotly-color-scatterplot-color-numeric,2af1ea4178e6015cb805479d39aee0e6 
1b9e394,plotly-color-scatterplot-color-numeric-custom,074bf09ea45bcfd49ae01310b109a6de 
1b9e394,plotly-color-scatterplot-scatter3d-axes,b246c535788ff8745e28abbefe57fb2f 
1b9e394,plotly-color-color-manual,d981c99b5c73087603f6de291998fc28 
1b9e394,plotly-NAs,8ffed909803446d0ad31c43fa5ebe390 
1b9e394,plotly-NAs-connect,29df783caf18e47c39059bacf8e72a42 
1b9e394,plotly-NAs-within-group,887b34d363cc94171bb187a42fdf91fc 
1b9e394,plotly-NAs-within-color,2a2863def995c9221fbf8c837bb0324c 
1b9e394,plotly-NAs-within-color2,c2ba35715b7d54fac76d0617512be6a1 
1b9e394,plotly-no-NAs-for-irrelevant-group,33f8e170a34a821a49d4c29b05984950 
1b9e394,plotly-linetype-linetype,9a6604a647d2d948da37c6eb4f90a9e8 
1b9e394,plotly-linetype-linetype2,f1bad6c6e0160b2a9ede42721746df5e 
1b9e394,plotly-linetype-linetype3,be2cd8586d13cbd278ee5b2a274e3fd0 
1b9e394,plotly-linetype-manual,f6cd9d75bc3983da7bf80b0df96d67b9 
1b9e394,plotly-linetype-ordering,3b9b1ff0530b1c3eef3828818b0fbd19 
1b9e394,plotly-linetype-alphabetical,7eacf4b817edbe8b44e13e1035a4476b 
1b9e394,plotly-scatterplot,ec0cc6fd27e112d98d3e656ee32b95df 
1b9e394,plotly-bar-inference,723801ba81361cff7c68d775df900b89 
1b9e394,plotly-box-data-array,d67a9c9d3402aff2b98b4f0d9386024a 
1b9e394,plotly-group-within-trace,dca5d448670d475b527286ec1233658a 
1b9e394,plotly-alpha-blending,2b76afa57d413d65e13e9997827423c6 
1b9e394,plotly-alpha-no-color,37fdddbd9737c8deeccd38b5fe7b89b9 
1b9e394,plotly-factor-axis,fb775a13d90f7da609928afdcd0b141a 
1b9e394,plotly-character-axis,2f4449683d9616f720873286ef619e19 
1b9e394,plotly-histogram,93680279c48f4aa5e4c9b73d39f88614 
1b9e394,plotly-histogram-vert,fab9c21c708d8ad2e3d1b06000ed6b0b 
1b9e394,plotly-inherit-FALSE,206edc8cd553fd6d7d838a98891a0704 
1b9e394,plotly-time-series-summary,f259d5351beb834debb3d358a7526633 
1b9e394,plotly-subplot-simple,f6a231685cdf8d05cabdcbb4c17de9f5 
1b9e394,plotly-subplot-simple2,9fb4c40bc4a5c50f1c0ac95ff168bdd4 
1b9e394,plotly-subplot-group,14edc4d536f7e090a2bc73d4dcc509fb 
1b9e394,plotly-subplot-shareX,8b7279fef7f96037d6184950c5539374 
1b9e394,plotly-subplot-shareY,5ab85959df2f499d5c288fdb723d352c 
1b9e394,plotly-subplot-shareBoth,cf7b43d30b2f36166979a9193765c553 
1b9e394,plotly-subplot-width-height,5d82526d88a925a7ae42e87529473a68 
1b9e394,plotly-subplot-recursive,1364bc1b2f6aa9033f55c223f4c5db91 
1b9e394,plotly-subplot-plot-list,2594be609360bd71132729a3eca35803 
1b9e394,plotly-subplot-ggmatrix,3eedd135611e06859b3a1fbe998f4878 
1b9e394,plotly-subplot-geo-cartesian,a2e8ac7e5fdaa2ae33d74ee2f78aa66f 
1b9e394,plotly-symbol-scatterplot-symbol,944c6072a56229aeddf098c9796d74ec 
1b9e394,plotly-symbol-scatterplot-symbol2,47c29914c4abc03e10483c46c46583cc 
1b9e394,plotly-symbol-pch,7c06edc7689292c8650ba570f45692e2 
1b9e394,plotly-symbol-logical,4a692cba817cc5143d03eacd43556233 
1b9e394,plotly-symbol-symbol-manual,af812eb8c3460ec5d6fc534f39da6e18 
1b9e394,plotly-symbol-ordering,7baacbced1d14fad5580ea4ddd27de7a 
1b9e394,plotly-symbol-alphabetical,cb6249cc9a41dfadaa55acfd7c740fe5 
4193b9f,cookbook-axes-flevels,06dd5c5c600fc990918854743af5d8da 
4193b9f,cookbook-axes-ylim.hide,ae6194f65cfcb4a629e96439e62219e9 
4193b9f,cookbook-axes-scale.hide,ae6194f65cfcb4a629e96439e62219e9 
4193b9f,cookbook-axes-coord-ylim,f56a8d6bad1df399506bfa4f4d674125 
4193b9f,cookbook-axes-linear-axes,ae8683831db778f1e745d91b89cd11a1 
4193b9f,cookbook-axes-log2-scale,cda625173c511e94ab6f9b190528c8a2 
4193b9f,cookbook-axes-log2-coord,3bd08f9556392db09e8b2594c6923bc2 
4193b9f,cookbook-axes-log2-labels,29c2d1337f67f35f23f544ed6266cf49 
4193b9f,cookbook-axes-scale_y_log10,df8dd3ab40f12404a113b7437720565e 
4193b9f,cookbook-axes-scale_y_log10-labels,252ec07d16105220fd9288fb4a0dcf1e 
4193b9f,cookbook-axes-no-x-title,953d269ca0ed66f24d43548e02c2e119 
4193b9f,cookbook-axes-scale-name,2cbca9c201a9a7f8ebe69ed17b214b40 
4193b9f,cookbook-axes-fonts,50a14712f2ddaeeb826465551b5b5d98 
4193b9f,cookbook-axes-label-funs,3440a66d06cec8f140c2e0ab1e044019 
4193b9f,cookbook-axes-custom-formatter,8ccea34f3984a66e7e7b78139706c9c6 
4193b9f,cookbook-axes-blank-minor-major,5140f7597a2c270e5d9b711bb2eb2027 
4193b9f,cookbook-axes-blank-minor,cf06754bc727475f329f74aab603fa4a 
4193b9f,cookbook-axes-blank-x,6e9b928a0b8ad75a97887cc36899522a 
4193b9f,cookbook-axes-blank-y,c1805be23f9be0de0b478d72e85319b7 
4193b9f,cookbook-axes-basic-bar,a2963ccd63bb2cb28a2c34e729bf44bc 
4193b9f,cookbook-axes-basic-horizontal-line,50b19c2d5dd200535aff3efc664cccae 
4193b9f,cookbook-axes-dashed-red-line,67c9c46a0985e8a6bc9b4ba8b042c8c3 
4193b9f,cookbook-axes-bar-error-wide,37cfaa3ac90b84c008c81c088bfb0b0d 
4193b9f,cookbook-axes-bar-error-narrow,9b286c317d49d44c91dab59de848bcbf 
4193b9f,cookbook-axes-bar-error-diff,37cfaa3ac90b84c008c81c088bfb0b0d 
4193b9f,cookbook-axes-bar-dodge-color,febae4187cee51ada73483f00e493dbc 
4193b9f,cookbook-axes-bar-dodge-color-error,5ae68d0e6038f41b6ae39f1f0471f287 
4193b9f,cookbook-axes-bar-dodge-color-err4,1046bc911f77ac2c6e22f4f932e6e729 
4193b9f,cookbook-axes-scatter-basic,cf46679ae07121f86e997053c51c4f20 
4193b9f,cookbook-axes-scatter-hline,2ff0966c83970c8ce879c26ea90c10bd 
4193b9f,cookbook-axes-scatter-hline-vline,baab77c5bf0b9554c1c1e5fd3950625e 
4193b9f,cookbook-axes-scatter-facet,31a076b45fb6835626b398910dff9867 
4193b9f,cookbook-axes-scatter-facet-hline,b0d2692e392fd955fbd346b9cf782a0f 
4193b9f,cookbook-axes-scatter-facet-hline-vline,843082b40bdf9cb69c9c667d0eef262e 
4193b9f,scatterplots-hollow,5a6a87af9816d42c84e1fd886a39937b 
4193b9f,scatterplots-smooth-lm,0253fe14efcdd57345249d3fd95a5e77 
4193b9f,scatterplots-smooth-lm-se-false,1e70cface7484bb0e7d6fa840096bc99 
4193b9f,scatterplots-loess,3fa73384490240c3c55a6b24eb444070 
4193b9f,scatterplots-color,fb21341d9ef86b7206a59d0fb99b419e 
4193b9f,scatterplots-scale-color-hue,5c76181606c8520f4eeb3e6dc32fc2cc 
4193b9f,scatterplots-full-range,b8d3edf4744216c0e6c1caf411633c37 
4193b9f,scatterplots-shape,028fcb6e35c96923099c7ccba85901bf 
4193b9f,scatterplots-shape-manual,9bdf093debf6e266d05dd6cba60e8572 
4193b9f,scatterplots-overlap,2c0dc97fb7f79ab2eed248d8127fb9b0 
4193b9f,scatterplots-jitter,aa98bbabe1fceb935482ae7901cdb362 
4193b9f,scatterplots-geom_jitter,89b4459fbf52e5ecc1c475797434eac7 
4193b9f,cookbook-axes-single-abline,1f89c797fb801f0badb09bf23323932d 
4193b9f,cookbook-axes-multiple-abline,813c826c1014d107a64ad66f381a336d 
4193b9f,area-simple,0dc90ae94ca4bfa9abda680bc57155e3 
4193b9f,area-area-fillcolor,18e9b286192b017c1c7b3f02ab9ba4ff 
4193b9f,area-traces_order,1ef3362c397ed7d287ffb0ae5e7e1cb3 
4193b9f,bar-dodge,289252d211502d529cc7a4f7d277835f 
4193b9f,bar-stack,63b1569036c3fbf0130fd1b9e6f2abeb 
4193b9f,bar-identity,2625144f8ae4c1a01beab31853592f79 
4193b9f,bar-dates,2d4e964f6c29155db31df1cac886782b 
4193b9f,bar-nocolor,3afbbc04d3fee211b4c9e88a61a5e494 
4193b9f,bar-color,5da59d7b2a8854f8636988b6fd938b4c 
4193b9f,bar-black-outline,043c25166ded74425add7ba5c88f51e2 
4193b9f,bar-aes-fill-guides-color-none,043c25166ded74425add7ba5c88f51e2 
4193b9f,bar-aes-colour-guides-fill-FALSE,c2fde1f73321db1df4f1f627614b1d30 
4193b9f,bar-position-stack,318c9fb6f1ba6a2ef7b26bdcf3ca4b7d 
4193b9f,bar-position-fill,6fddaff38d8392ad87a616b324d7807c 
4193b9f,bar-category-names,6710ae14d5d89bcbe75ad943a4af920e 
4193b9f,bar-coord-flip,a12971d55a5241b67967d98f27f88bec 
4193b9f,boxplot,8fb3d6786b4f490b33eccf7fd5e13409 
4193b9f,boxplot-datetime,fdf968596222b9bed89edd406464baef 
4193b9f,boxplot-legends_for_fill,a2b0fe1d3ca44f8a4b2a2e230502f0e5 
4193b9f,boxplot-fillcolor,d640c3e2f841a7052200597362a8c687 
4193b9f,col,70e59a6e7b357086f8113d2b24417cd4 
4193b9f,contour,aad123ea4a440f512e4a0b15d15431c5 
4193b9f,date-strings,cfe6ae7c3d2b716e5522df17b54a6ac7 
4193b9f,date-class-Date,e660bbd1d35becbf246eaecd1448bd6d 
4193b9f,date-irregular-time-series,fb891bdab5325abf11cc0019e76dbdb4 
4193b9f,density2d,a394fa7b7f5e8fd16db64513f7bcadcf 
4193b9f,density2dfill,ed24db63149a2d082449ab097099f0e3 
4193b9f,density-simple,dffe24fc5a1ba8baefb3b485d30f74d2 
4193b9f,density-fill,59b38bacb8e6f9077ddba2a7018204b7 
4193b9f,density-color,2c6e63fe639007451de59650f890cf61 
4193b9f,density-histogram,52f35694f3a239be1e5c1bf2654ad5c4 
4193b9f,density-traces_order,acf31f2aff0fc717144772619b7f287f 
4193b9f,errorbar-horizontal,9add01f7b155850c52be720c5e7413df 
4193b9f,errorbar,90e8f1f4b033e77600d57f2a9b1bdc88 
4193b9f,errorbar-unique-groups,b05d08be66b2291594874d593b69926e 
4193b9f,barley,c949a774f6586a3598e73da566ffc156 
4193b9f,3-panels,74533fc827f326a818604179176995c5 
4193b9f,facet_wrap_free,fc96737e7dbf90008f18302d24943176 
4193b9f,facet_wrap_free_y,973196b06a314d637b534b0608216804 
4193b9f,facet_wrap_free_x,6419debdaccae37a62de43a254586c3a 
4193b9f,facet_grid_free,c9204a76157911b01cf6ca7fe248b64a 
4193b9f,facet_grid_free_y,b1ce1417463555db6631113ad0dd03ff 
4193b9f,facet_grid_free_x,201a1cb9a29ee02d931c2b457374f51f 
4193b9f,facet_wrap_free_mult,98fca87c92cec3ce8a2de389ec4012cd 
4193b9f,facet_wrap,bb630778b1320e504be3d01df3cb231f 
4193b9f,facet_wrap-labeller,b07723d2cb7f552a2bdfad057383672a 
4193b9f,facet_grid-labeller,5bfe7474bd64f573c3be4d7e597f89b5 
4193b9f,facet_wrap-free_y,5465f8c0ba469aa23e0e8d8e37564bae 
4193b9f,heatmap,14c31854bac1a7051b352b5ae6e977db 
4193b9f,heatmap-midpoint,98c41e3c099b9b50f52a9c74fb5277d6 
4193b9f,heatmap-discrete,07708dba8f4380f81ee5102567c6e172 
4193b9f,hex-basic,1bbe3c6bbd5c24350e859bc60ac98cad 
4193b9f,hex-bins,43d846e89f6942ef0742a9540a157928 
4193b9f,hex-binwidth,d8ec9a426f4bfb4139e82a17d9d7fe02 
4193b9f,histogram-counts,50251662692c7f4db9fcf4bac1d2da19 
4193b9f,histogram-density,ddececf5a105e4d781b165f7305b6cea 
